
                        S T E P       1


                                INCREMENT     1


 internal energy density (elem, integ.pnt.,energy) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01

       318   8  7.519073E-03
       319   1  5.300888E-03
       319   2  5.911169E-03
       319   3  5.277417E-03
       319   4  5.884663E-03
       319   5  5.300888E-03
       319   6  5.911169E-03
       319   7  5.277417E-03
       319   8  5.884663E-03
       320   1  7.053902E-03
       320   2  7.006197E-03
       320   3  6.384944E-03
       320   4  6.342219E-03
       320   5  7.053902E-03
       320   6  7.006197E-03
       320   7  6.384944E-03
       320   8  6.342219E-03
       321   1  4.875900E-03
       321   2  4.859723E-03
       321   3  4.330425E-03
       321   4  4.316271E-03
       321   5  4.875900E-03
       321   6  4.859723E-03
       321   7  4.330425E-03
       321   8  4.316271E-03
       322   1  3.472717E-03
       322   2  3.952094E-03
       322   3  3.467913E-03
       322   4  3.946547E-03
       322   5  3.472717E-03
       322   6  3.952094E-03
       322   7  3.467913E-03
       322   8  3.946547E-03
       323   1  2.730440E-03
       323   2  3.144602E-03
       323   3  2.729325E-03
       323   4  3.143322E-03
       323   5  2.730440E-03
       323   6  3.144602E-03
       323   7  2.729325E-03
       323   8  3.143322E-03
       324   1  2.450195E-03
       324   2  2.449527E-03
       324   3  2.097932E-03
       324   4  2.097319E-03
